"full_address","neighborhoods_analysis_boundaries","permit_type_definition","description","existing_use","proposed_use","permit_creation_date","location.latitude","location.longitude"
"2120 Greenwich St 94123","Marina","additions alterations or repairs","legalize residential use floor","1 family dwelling","1 family dwelling",1993-04-05,"37.799216068659916","-122.43548411749389"
"2120 Greenwich St 94123","Marina","additions alterations or repairs","legalize residential use floor","1 family dwelling","1 family dwelling",1993-04-05,"37.799216068659916","-122.43548411749389"
"2271 18th Av 94116","West of Twin Peaks","otc alterations permit","to legalize (e) bedroom, full bath room and family room at ground floor. in fill under (e) bed room. construct one bedroom and full bath rm at ground floor","1 family dwelling","1 family dwelling",2010-05-17,"37.74550236270686","-122.475118863952"
"140 Cambridge St 94134","Excelsior","additions alterations or repairs","legalize family hall and bathroom at garage level","1 family dwelling","1 family dwelling",1993-04-09,"37.730270159830916","-122.4196493386716"
"449 Parker Av 94118","Lone Mountain/USF","additions alterations or repairs","horizontal addition 10  feet  of basement floor. legalize the addition of a 2nd dwelling unit on first floor.","1 family dwelling","2 family dwelling",2007-10-05,"37.77846390843584","-122.45386400657584"
"2530 21st Av 94116","Sunset/Parkside","otc alterations permit","to comply w/notice of violation to remove illegal deck built","1 family dwelling","1 family dwelling",1993-04-12,"37.74048545533824","-122.4773321370742"
"168 Richland Av 94110","Bernal Heights","otc alterations permit","to legalize change of use from previous non conforming comercial space which was abandoned approx 20 years ago. to current residential single family dwelling. no work to be preformed.","1 family dwelling","1 family dwelling",2007-10-09,"37.735849343620075","-122.42329387798969"
"111 Gilbert St NA",NA,"additions alterations or repairs","legalize bathrm 2nd fl(remodeled prior 1955)install warm air","1 family dwelling","1 family dwelling",1993-03-03,NA,NA
"2118 Revere Av 94124","Bayview Hunters Point","otc alterations permit","reduce fence to 3 feet high.  to comply with complaint #200709516;  to remove illegal horizontal extension (deck & enclosure) and to remove shed enclosure for w/d (4' x 10').","1 family dwelling","1 family dwelling",2007-10-09,"37.73739741056755","-122.39972807954709"
"130 Taraval St 94116","West of Twin Peaks","otc alterations permit","legalize existing storage area to become bedroom & bath, convert partial garage area to entertainment room & powder room @ grade (ground) level.","1 family dwelling","1 family dwelling",2011-07-13,"37.743751976853865","-122.46667876882692"
"1991 33rd Av 94116","Sunset/Parkside","additions alterations or repairs","legalize exist non-inspected addit 2 rms/1 restm at gr fl","1 family dwelling","1 family dwelling",1993-04-19,"37.75005136244427","-122.49146933467979"
"579 29th Av 94121","Outer Richmond","otc alterations permit","comply with nov 200794196 to legalize front windows without permit. total of 5 windows, replace single pane windows to double pane windows","1 family dwelling","1 family dwelling",2007-10-11,"37.77837619943307","-122.48922903134125"
"67 Miramar Av 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","add 1 1/2 bath, legalize 2 rms in basement","1 family dwelling","1 family dwelling",1987-08-13,"37.7194301280947","-122.45848947153728"
"1151 Capitol Av 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize toilet & exercise room on ground floor","1 family dwelling","1 family dwelling",1993-04-21,"37.72277816210996","-122.45952178584189"
"75 Delta St 94134","Visitacion Valley","otc alterations permit","legalize full bath room, laundry, play area, storage room and study at basement floor.","1 family dwelling","1 family dwelling",2010-05-17,"37.71878886021588","-122.40657579276603"
"400 Grafton Av 94112","Oceanview/Merced/Ingleside","additions alterations or repairs","removal of illegal residential units per complaint 9100303","apartments","1 family dwelling",1993-04-23,"37.72024945540134","-122.45732299760425"
"936 Green St 94133","Russian Hill","additions alterations or repairs","renovation to existing single family residence. construct a horizontal extension at upper level to create master bathroom & exterior deck. construct a ""living grass roof"" for environmental sustanability purposes. to comply nov#200701044 to remove illegal second unit.","1 family dwelling","1 family dwelling",2007-10-12,"37.799082710223146","-122.41455947487557"
"2571 45th Av 94116","Sunset/Parkside","otc alterations permit","legalize rear deck and stair per complaint# 200724922","1 family dwelling","1 family dwelling",2007-10-12,"37.73863008615468","-122.50365499563377"
"193 Desmond St 94134","Visitacion Valley","otc alterations permit","legalize (e) bathroom, bedroom & closet. remove illegal kitchen. convert back to 1-family dwelling unit.","1 family dwelling","1 family dwelling",2010-05-17,"37.709238958150685","-122.40563371217429"
"126 Grattan St 94117","Haight Ashbury","otc alterations permit","legalize ex. deck replacement with stairs to grade and to comply with nov# 200719226, add new 1 hr wall at prop line","1 family dwelling","1 family dwelling",2007-10-18,"37.76420345089583","-122.45017596071041"
"15 Eugenia Av 94110","Bernal Heights","otc alterations permit","interior remodel @ ground floor to provide new bathroom, master bedroom. legalize existing bedroom ,family room and bathroom. new header and posts. 1 hour garage separation w/ self closing 20 min. door.","1 family dwelling","1 family dwelling",2007-10-19,"37.74209893617326","-122.42130792213582"
"625 18th Av 94121","Outer Richmond","additions alterations or repairs","remove 2nd flr illegal kichen, fix door, broken glass/window","1 family dwelling","1 family dwelling",1987-08-18,"37.77614176281935","-122.4772543366597"
"244 Chester Av 94132","Oceanview/Merced/Ingleside","additions alterations or repairs","legalize rooms and bath in garage/update elec work(chg fuse","1 family dwelling","1 family dwelling",1993-04-28,"37.71178532822797","-122.47069257076197"
"2627 21st Av 94116","Sunset/Parkside","otc alterations permit","interior alterations-1st fl (garage)-relocate/upgrade heating, added 1 bedroom, relocate/legalize (e) bathroom door, convert (e) family room to bedroom, demo (e) deck open to below. added 1 1/4 bathroom","1 family dwelling","1 family dwelling",2011-07-15,"37.73865545765041","-122.47786290928738"
"506 11th Av 94118","Inner Richmond","additions alterations or repairs","legalize existing cottage","1 family dwelling","1 family dwelling",1979-02-16,"37.77865927312097","-122.46919543821421"
"1562 42nd Av 94122","Sunset/Parkside","otc alterations permit","alteration (basement): legalize 1 study, 1 family rm and add 1 bathroom.  2nd floor: install smoke detectors at existing bedrooms and remove door at inside stairwell.","1 family dwelling","1 family dwelling",2007-10-19,"37.7575928203014","-122.50109576538809"
"1119 Girard St 94134","Visitacion Valley","additions alterations or repairs","legalize exist bedrms/studyrm/play rm/install a toilet gr fl","1 family dwelling","1 family dwelling",1993-04-29,"37.71872986299429","-122.40080635261464"
"109 Campbell Av 94134","Visitacion Valley","otc alterations permit","to comply w/ nov 200717407, legalize lower floorbedroom,bathroom,laundry room,and new 1/2 bath at main floor. new window at rear.","1 family dwelling","1 family dwelling",2007-10-19,"37.71493773574238","-122.40069640263735"
"420 Precita Av 94110","Bernal Heights","additions alterations or repairs","legalize exist cottage at rear of lot/create 1 off st parkin","1 family dwelling","1 family dwelling",1993-04-30,"37.746712629815555","-122.4109402460336"
"1131 Key Av 94124","Bayview Hunters Point","otc alterations permit","comply with nov 200671273: remove illegal 2nd unit. e property interior remodel,e basement to be converted into habitable space, computer room","1 family dwelling","1 family dwelling",2006-09-05,"37.72035600045092","-122.39899986108728"
"48 Bosworth St 94112","Outer Mission","additions alterations or repairs","repair int/ext stairs/remodel exist kitc/bath/legalize gr fl","1 family dwelling","1 family dwelling",1993-05-06,"37.73381469187303","-122.42726693525694"
"825 Mendell St 94124","Bayview Hunters Point","otc alterations permit","legalize kitchen @ 2nd floor to comply with compliant #200726239.","1 family dwelling","1 family dwelling",2007-10-25,"37.73786538751171","-122.38701568214799"
"5 Glenview Dr 94131","Twin Peaks","additions alterations or repairs","demo 2 walls & roof of 8'x10' illegal sunporch","1 family dwelling","1 family dwelling",1993-05-07,"37.74705326005877","-122.44818300019537"
"41 Grattan St 94117","Haight Ashbury","additions alterations or repairs","comply with rap report #1280-29-8 legalize ground floor unit","1 family dwelling","1 family dwelling",1987-08-25,"37.76386551331378","-122.44884545750119"
"24 Exeter St 94124","Bayview Hunters Point","additions alterations or repairs","legalize bedroom in ground fl/remove illegal unit","2 family dwelling","1 family dwelling",1993-05-12,"37.722594001865176","-122.39880775900565"
"155 Hale St 94134","Portola","additions alterations or repairs","legalize existing rear addition & third floor occupancy. n.o.v. #2007132286","1 family dwelling","1 family dwelling",2007-10-30,"37.732077040275534","-122.4081624828997"
"15 Bruce Av 94112","Oceanview/Merced/Ingleside","otc alterations permit","comply with nov# 200799782-1st floor legalize (e) bathroom, bedroom & laundry room","1 family dwelling","1 family dwelling",2010-05-18,"37.721872378252584","-122.45153754692275"
"222 20th Av 94121","Outer Richmond","otc alterations permit","remove illegal in-law unit on ground floor. create a habitable space under rear deck at lower level. includes: structural, demolishion, stairs between lower level and second level.","1 family dwelling","1 family dwelling",2007-10-30,"37.783655168628236","-122.47928695217934"
"414 Liberty St 94114","Castro/Upper Market","otc alterations permit","comply w/complaint #200905810: legalize rear fence, over 6 ft.","1 family dwelling","1 family dwelling",2009-05-19,"37.75737190648179","-122.43064286026988"
"1823 43rd Av 94122","Sunset/Parkside","additions alterations or repairs","horizontal rear addition- 1st flr remodel: remove illegal kitchen to accomodate two new bedrooms.rear addition to accomodate full bath & additional living space & rear stairs.  2nd floor remodel: relocation of legal kitchen.rear 2nd fl addition to accomodate master bedrm,master bath & rear stairs.","1 family dwelling","1 family dwelling",2007-11-01,"37.7526033386247","-122.50248336169847"
"395 Teddy Av 94134","Visitacion Valley","additions alterations or repairs","legalize exist bldg.","1 family dwelling","1 family dwelling",1987-08-27,"37.71549211766521","-122.41069402186103"
"1634 23rd Av 94122","Sunset/Parkside","otc alterations permit","legalize store rooms @ garage level to comply with nov#200683559 dated 5/31/07. legalize bathroom.","1 family dwelling","1 family dwelling",2007-11-01,"37.75710785430022","-122.48064171290534"
"1722 32nd Av 94122","Sunset/Parkside","additions alterations or repairs","install lights/smoke detectors/1h separat wall/legalize bedr","1 family dwelling","1 family dwelling",1993-05-20,"37.75502306715582","-122.49016884671263"
"1707 Geneva Av 94134","McLaren Park","additions alterations or repairs","vertical & horizontal addition. computer/study room @ ground floor & master bedroom @ upper level. complaint 200724120. legalize window replacement on facade, vinyl sliders.","1 family dwelling","1 family dwelling",2007-11-02,"37.71136367471765","-122.42643028043113"
